"Project.Name","UNIT","SEARCH.AREA","Time","Date","EASTING","NORTHING","MolluskCode","ScientificName","Type","CommonName","Count"
"Roaring Creek","1A","1A-SA001TP-1",2006-06-04 12:00:00,2006-06-04,"472644",5032667,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","1A","1A-SA001TP-1",2006-06-04 12:00:00,2006-06-04,"472644",5032667,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","1A","1A-SA001TP-1",2006-06-04 12:00:00,2006-06-04,"472644",5032667,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Roaring Creek","1A","1A-SA002JG-1",2006-11-19 12:00:00,2006-11-19,"472581",5032675,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","1B","1B-SA001JF-1",2006-11-19 12:00:00,2006-11-19,"473231",5032250,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","1B","1B-SA001JF-1",2006-11-19 12:00:00,2006-11-19,"473231",5032250,"UNSLU","Unknown Slug","Slug","Unknown species","1"
"Roaring Creek","1B","1B-SA001JF-1",2006-11-19 12:00:00,2006-11-19,"473231",5032250,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","1B","1B-SA001JG-1",2006-05-20 12:00:00,2006-05-20,"473313",5032501,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","1B","1B-SA001JG-1",2006-05-20 12:00:00,2006-05-20,"473313",5032501,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","1B","1B-SA001JG-1",2006-05-20 12:00:00,2006-05-20,"473313",5032501,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","1B","1B-SA001JG-1",2006-05-20 12:00:00,2006-05-20,"473313",5032501,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","1B","1B-SA001JG-2",2006-11-19 12:00:00,2006-11-19,"473181",5032793,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","1B","1B-SA001JG-2",2006-11-19 12:00:00,2006-11-19,"473181",5032793,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Roaring Creek","1B","1B-SA001JG-2",2006-11-19 12:00:00,2006-11-19,"473181",5032793,"PLVE","Plethodon vehiculum","Salamander","Western redback salamander","1"
"Roaring Creek","1B","1B-SA001TP-1",2006-05-20 12:00:00,2006-05-20,"473305",5032775,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","1B","1B-SA001TP-1",2006-05-20 12:00:00,2006-05-20,"473305",5032775,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","1B","1B-SA002JF-1",2006-11-19 12:00:00,2006-11-19,"473157",5032683,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","1B","1B-SA002JF-1",2006-11-19 12:00:00,2006-11-19,"473157",5032683,"PRFO","Prophysaon foliolatum","Slug","Yellow-bordered Taildropper slug","1"
"Roaring Creek","1B","1B-SA002JG-1",2006-05-20 12:00:00,2006-05-20,"473288",5032470,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","1B","1B-SA002JG-1",2006-05-20 12:00:00,2006-05-20,"473288",5032470,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","1B","1B-SA002JG-1",2006-05-20 12:00:00,2006-05-20,"473288",5032470,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Roaring Creek","1B","1B-SA002JG-1",2006-05-20 12:00:00,2006-05-20,"473288",5032470,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Roaring Creek","1B","1B-SA002JG-2",2006-11-19 12:00:00,2006-11-19,"473085",5032770,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","2"
"Roaring Creek","1B","1B-SA002JG-2",2006-11-19 12:00:00,2006-11-19,"473085",5032770,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","1B","1B-SA002TP-1",2006-05-20 12:00:00,2006-05-20,"473245",5032753,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","2"
"Roaring Creek","1B","1B-SA002TP-1",2006-05-20 12:00:00,2006-05-20,"473245",5032753,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Roaring Creek","1B","1B-SA003JF-1",2006-11-19 12:00:00,2006-11-19,"472930",5032660,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","1"
"Roaring Creek","1B","1B-SA003JF-1",2006-11-19 12:00:00,2006-11-19,"472930",5032660,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","9"
"Roaring Creek","1B","1B-SA003JF-1",2006-11-19 12:00:00,2006-11-19,"472930",5032660,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","1B","1B-SA003JG-1",2006-05-20 12:00:00,2006-05-20,"473093",5032478,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","1B","1B-SA003JG-1",2006-05-20 12:00:00,2006-05-20,"473093",5032478,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","1B","1B-SA003JG-1",2006-05-20 12:00:00,2006-05-20,"473093",5032478,"ARCO","Ariolimax columbiana","Slug","Banana slug","2"
"Roaring Creek","1B","1B-SA003JG-1",2006-05-20 12:00:00,2006-05-20,"473093",5032478,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","1B","1B-SA003JG-1",2006-05-20 12:00:00,2006-05-20,"473093",5032478,"RAAU","Rana aurora","Frog","Northern red-legged frog","1"
"Roaring Creek","1B","1B-SA003JG-1",2006-05-20 12:00:00,2006-05-20,"473093",5032478,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","1B","1B-SA003JG-2",2006-11-19 12:00:00,2006-11-19,"472999",5032667,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Roaring Creek","1B","1B-SA003TP-1",2006-05-20 12:00:00,2006-05-20,"473195",5032777,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","5"
"Roaring Creek","1B","1B-SA003TP-1",2006-05-20 12:00:00,2006-05-20,"473195",5032777,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","1B","1B-SA004JF-1",2006-11-19 12:00:00,2006-11-19,NA,NA,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","5"
"Roaring Creek","1B","1B-SA004JG-1",2006-05-20 12:00:00,2006-05-20,"473147",5032580,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","1B","1B-SA004JG-1",2006-05-20 12:00:00,2006-05-20,"473147",5032580,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","1B","1B-SA004JG-1",2006-05-20 12:00:00,2006-05-20,"473147",5032580,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","1B","1B-SA004JG-2",2006-11-19 12:00:00,2006-11-19,"472931",5032800,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","1B","1B-SA004TP-1",2006-05-20 12:00:00,2006-05-20,"473117",5032763,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","1B","1B-SA004TP-1",2006-05-20 12:00:00,2006-05-20,"473117",5032763,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","1B","1B-SA004TP-1",2006-05-20 12:00:00,2006-05-20,"473117",5032763,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","1B","1B-SA004TP-1",2006-05-20 12:00:00,2006-05-20,"473117",5032763,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Roaring Creek","1B","1B-SA005JF-1",2006-11-19 12:00:00,2006-11-19,NA,NA,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","1B","1B-SA005JF-1",2006-11-19 12:00:00,2006-11-19,NA,NA,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","1B","1B-SA005JF-1",2006-11-19 12:00:00,2006-11-19,NA,NA,"PLDU","Plethodon dunni","Salamander","Dunn's salamander","1"
"Roaring Creek","1B","1B-SA005JF-1",2006-11-19 12:00:00,2006-11-19,NA,NA,"PLVE","Plethodon vehiculum","Salamander","Western redback salamander","1"
"Roaring Creek","1B","1B-SA005JF-1",2006-11-19 12:00:00,2006-11-19,NA,NA,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","4"
"Roaring Creek","1B","1B-SA005JG-1",2006-05-20 12:00:00,2006-05-20,"473199",5032538,"ARCO","Ariolimax columbiana","Slug","Banana slug","7"
"Roaring Creek","1B","1B-SA005JG-1",2006-05-20 12:00:00,2006-05-20,"473199",5032538,"HYRE","Pseudacris (Hyla) regilla","Frog","Pacific tree frong","1"
"Roaring Creek","1B","1B-SA005JG-1",2006-05-20 12:00:00,2006-05-20,"473199",5032538,"RAAU","Rana aurora","Frog","Northern red-legged frog","1"
"Roaring Creek","1B","1B-SA005JG-1",2006-05-20 12:00:00,2006-05-20,"473199",5032538,"TAGR","Taricha granulosa","Salamander","Rough skinned newt","5"
"Roaring Creek","1B","1B-SA005JG-1",2006-05-20 12:00:00,2006-05-20,"473199",5032538,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","1B","1B-SA006JF-1",2006-11-19 12:00:00,2006-11-19,"472938",5032829,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","1B","1B-SA006JF-1",2006-11-19 12:00:00,2006-11-19,"472938",5032829,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Roaring Creek","1B","1B-SA006JF-1",2006-11-19 12:00:00,2006-11-19,"472938",5032829,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","2","2-SA001JF-1",2006-11-13 12:00:00,2006-11-13,"474112",5032912,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA001JF-1",2006-11-13 12:00:00,2006-11-13,"474112",5032912,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","2","2-SA001JG-1",2006-05-15 12:00:00,2006-05-15,"473911",5032977,"AMGR","Ambystoma gracile","Salamander","Northwestern Salamander","1"
"Roaring Creek","2","2-SA001JG-1",2006-05-15 12:00:00,2006-05-15,"473911",5032977,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA001JG-1",2006-05-15 12:00:00,2006-05-15,"473911",5032977,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Roaring Creek","2","2-SA001JG-2",2006-11-13 12:00:00,2006-11-13,"474014",5032857,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","2"
"Roaring Creek","2","2-SA001JG-2",2006-11-13 12:00:00,2006-11-13,"474014",5032857,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","2","2-SA001JG-2",2006-11-13 12:00:00,2006-11-13,"474014",5032857,"EUFU","Euconulus fulvus","Snail","Brown Hive snail","1"
"Roaring Creek","2","2-SA001JG-2",2006-11-13 12:00:00,2006-11-13,"474014",5032857,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Roaring Creek","2","2-SA001JG-2",2006-11-13 12:00:00,2006-11-13,"474014",5032857,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","5"
"Roaring Creek","2","2-SA001JG-2",2006-11-13 12:00:00,2006-11-13,"474014",5032857,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Roaring Creek","2","2-SA001JG-2",2006-11-13 12:00:00,2006-11-13,"474014",5032857,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Roaring Creek","2","2-SA001TP-1",2006-05-15 12:00:00,2006-05-15,"474415",5032958,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","2","2-SA001TP-1",2006-05-15 12:00:00,2006-05-15,"474415",5032958,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","2","2-SA001TP-1",2006-05-15 12:00:00,2006-05-15,"474415",5032958,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA001TP-1",2006-05-15 12:00:00,2006-05-15,"474415",5032958,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Roaring Creek","2","2-SA001VCH-1",2006-05-15 12:00:00,2006-05-15,"473974",5032799,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","1"
"Roaring Creek","2","2-SA001VCH-1",2006-05-15 12:00:00,2006-05-15,"473974",5032799,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","2","2-SA001VCH-1",2006-05-15 12:00:00,2006-05-15,"473974",5032799,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","2","2-SA001VCH-1",2006-05-15 12:00:00,2006-05-15,"473974",5032799,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA001VCH-1",2006-05-15 12:00:00,2006-05-15,"473974",5032799,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","2","2-SA001VH-1",2006-11-13 12:00:00,2006-11-13,"473960",5033038,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","3"
"Roaring Creek","2","2-SA001VH-1",2006-11-13 12:00:00,2006-11-13,"473960",5033038,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","2","2-SA001VH-1",2006-11-13 12:00:00,2006-11-13,"473960",5033038,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Roaring Creek","2","2-SA001VH-1",2006-11-13 12:00:00,2006-11-13,"473960",5033038,"PLVE","Plethodon vehiculum","Salamander","Western redback salamander","1"
"Roaring Creek","2","2-SA001VH-1",2006-11-13 12:00:00,2006-11-13,"473960",5033038,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","4"
"Roaring Creek","2","2-SA002JF-1",2006-11-13 12:00:00,2006-11-13,"473817",5033017,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","3"
"Roaring Creek","2","2-SA002JF-1",2006-11-13 12:00:00,2006-11-13,"473817",5033017,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Roaring Creek","2","2-SA002JF-1",2006-11-13 12:00:00,2006-11-13,"473817",5033017,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","2","2-SA002JF-1",2006-11-13 12:00:00,2006-11-13,"473817",5033017,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","5"
"Roaring Creek","2","2-SA002JF-1",2006-11-13 12:00:00,2006-11-13,"473817",5033017,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Roaring Creek","2","2-SA002JF-1",2006-11-13 12:00:00,2006-11-13,"473817",5033017,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Roaring Creek","2","2-SA002JF-1",2006-11-13 12:00:00,2006-11-13,"473817",5033017,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","4"
"Roaring Creek","2","2-SA002JG-1",2006-05-15 12:00:00,2006-05-15,"473936",5033049,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","2","2-SA002JG-1",2006-05-15 12:00:00,2006-05-15,"473936",5033049,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","2","2-SA002JG-1",2006-05-15 12:00:00,2006-05-15,"473936",5033049,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Roaring Creek","2","2-SA002JG-2",2006-11-13 12:00:00,2006-11-13,"473923",5032906,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","2","2-SA002JG-2",2006-11-13 12:00:00,2006-11-13,"473923",5032906,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","3"
"Roaring Creek","2","2-SA002JG-2",2006-11-13 12:00:00,2006-11-13,"473923",5032906,"COLUM","Columella edentula,","Snail","Toothless column snail","2"
"Roaring Creek","2","2-SA002JG-2",2006-11-13 12:00:00,2006-11-13,"473923",5032906,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA002JG-2",2006-11-13 12:00:00,2006-11-13,"473923",5032906,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","2"
"Roaring Creek","2","2-SA002JG-2",2006-11-13 12:00:00,2006-11-13,"473923",5032906,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Roaring Creek","2","2-SA002TP-1",2006-05-15 12:00:00,2006-05-15,"474359",5033195,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Roaring Creek","2","2-SA002TP-1",2006-05-15 12:00:00,2006-05-15,"474359",5033195,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","4"
"Roaring Creek","2","2-SA002TP-1",2006-05-15 12:00:00,2006-05-15,"474359",5033195,"TAGR","Taricha granulosa","Salamander","Rough skinned newt","1"
"Roaring Creek","2","2-SA002TP-1",2006-05-15 12:00:00,2006-05-15,"474359",5033195,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","2"
"Roaring Creek","2","2-SA002VCH-1",2006-05-15 12:00:00,2006-05-15,"473873",5032833,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","2","2-SA002VCH-1",2006-05-15 12:00:00,2006-05-15,"473873",5032833,"PLVE","Plethodon vehiculum","Salamander","Western redback salamander","4"
"Roaring Creek","2","2-SA002VCH-1",2006-05-15 12:00:00,2006-05-15,"473873",5032833,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","2","2-SA002VCH-1",2006-05-15 12:00:00,2006-05-15,"473873",5032833,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Roaring Creek","2","2-SA002VH-1",2006-11-13 12:00:00,2006-11-13,"473842",5033200,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","1"
"Roaring Creek","2","2-SA002VH-1",2006-11-13 12:00:00,2006-11-13,"473842",5033200,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","2"
"Roaring Creek","2","2-SA002VH-1",2006-11-13 12:00:00,2006-11-13,"473842",5033200,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","3"
"Roaring Creek","2","2-SA002VH-1",2006-11-13 12:00:00,2006-11-13,"473842",5033200,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","5"
"Roaring Creek","2","2-SA003JF-1",2006-11-13 12:00:00,2006-11-13,"473975",5033139,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","2"
"Roaring Creek","2","2-SA003JF-1",2006-11-13 12:00:00,2006-11-13,"473975",5033139,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA003JF-1",2006-11-13 12:00:00,2006-11-13,"473975",5033139,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","2","2-SA003JG-1",2006-05-15 12:00:00,2006-05-15,"474034",5033077,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA003JG-1",2006-05-15 12:00:00,2006-05-15,"474034",5033077,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Roaring Creek","2","2-SA003JG-1",2006-05-15 12:00:00,2006-05-15,"474034",5033077,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","2"
"Roaring Creek","2","2-SA003JG-2",2006-11-13 12:00:00,2006-11-13,"473811",5032805,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","2","2-SA003JG-2",2006-11-13 12:00:00,2006-11-13,"473811",5032805,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","2"
"Roaring Creek","2","2-SA003JG-2",2006-11-13 12:00:00,2006-11-13,"473811",5032805,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","2","2-SA003JG-2",2006-11-13 12:00:00,2006-11-13,"473811",5032805,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Roaring Creek","2","2-SA003JG-2",2006-11-13 12:00:00,2006-11-13,"473811",5032805,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","2","2-SA003TP-1",2006-05-15 12:00:00,2006-05-15,"474384",5033216,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","2","2-SA003TP-1",2006-05-15 12:00:00,2006-05-15,"474384",5033216,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","2","2-SA003VCH-1",2006-05-15 12:00:00,2006-05-15,"473813",5032882,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","1"
"Roaring Creek","2","2-SA003VCH-1",2006-05-15 12:00:00,2006-05-15,"473813",5032882,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","2","2-SA003VCH-1",2006-05-15 12:00:00,2006-05-15,"473813",5032882,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","2","2-SA003VCH-1",2006-05-15 12:00:00,2006-05-15,"473813",5032882,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","2"
